0,0,C,1,1,644
0,1,A,5,0,248
0,2,A,4,1,441
0,3,C,2,0,248
0,4,C,5,1,456
0,5,C,2,1,446
0,6,A,5,0,250
0,7,A,2,1,478
0,8,C,0,0,250
0,9,A,4,0,255
0,10,A,2,1,472
0,11,A,4,1,480
0,12,C,5,0,239
0,13,C,0,1,471
0,14,A,3,0,247
0,15,C,0,0,215
0,16,A,2,0,248
0,17,A,0,1,496
0,18,C,3,0,223
0,19,A,1,0,279
1,0,N,3,1,673
1,1,N,1,1,464
1,2,P,2,0,240
1,3,N,3,0,241
1,4,P,0,0,223
1,5,P,5,1,496
1,6,P,0,1,480
1,7,N,3,0,256
1,8,P,1,0,216
1,9,N,6,0,224
1,10,N,4,1,472
1,11,P,2,0,200
1,12,N,4,0,208
1,13,N,5,1,488
1,14,P,2,0,256
1,15,N,6,0,208
1,16,N,2,1,480
1,17,N,5,1,470
1,18,N,6,1,481
1,19,N,1,1,472
2,0,A,3,1,488
2,1,N,1,0,224
2,2,C,4,1,424
2,3,N,2,1,456
2,4,A,2,0,246
2,5,P,6,1,457
2,6,A,1,1,440
2,7,P,5,1,480
2,8,A,2,1,416
2,9,P,3,1,472
2,10,A,5,1,440
2,11,N,2,0,208
2,12,C,1,1,480
2,13,P,3,0,231
2,14,C,2,0,209
2,15,N,6,1,504
2,16,A,0,0,232
2,17,P,2,1,446
2,18,C,2,0,225
2,19,N,0,1,456
2,20,A,1,0,240
2,21,N,2,0,239
2,22,C,0,1,455
2,23,P,0,0,231
2,24,C,3,0,256
2,25,N,2,1,463
2,26,C,2,1,472
2,27,N,5,1,456
2,28,A,3,0,240
2,29,N,6,0,239
2,30,A,2,0,257
2,31,P,3,1,504
2,32,A,1,1,448
2,33,N,6,0,240
2,34,A,5,0,248
2,35,N,1,0,232
2,36,A,1,0,264
2,37,N,2,0,216
2,38,C,2,1,488
2,39,P,5,0,256
3,0,A,3,1,719
3,1,N,1,0,223
3,2,C,1,1,482
3,3,P,2,0,248
3,4,A,4,1,487
3,5,P,3,1,504
3,6,C,0,0,224
3,7,N,5,1,496
3,8,C,3,1,471
3,9,N,0,1,472
3,10,A,1,0,273
3,11,N,3,0,229
3,12,A,2,0,265
3,13,N,5,0,224
3,14,A,3,0,288
3,15,N,3,0,224
3,16,C,2,1,511
3,17,P,6,0,279
3,18,C,0,0,232
3,19,P,3,0,263
3,20,A,1,1,505
3,21,P,6,1,503
3,22,C,4,0,225
3,23,N,4,1,504
3,24,C,5,1,527
3,25,P,3,0,255
3,26,A,3,1,481
3,27,N,1,0,215
3,28,C,1,1,481
3,29,P,2,0,272
3,30,A,3,1,496
3,31,N,6,0,222
3,32,C,4,1,505
3,33,P,0,0,264
3,34,C,1,0,240
3,35,N,2,1,472
3,36,C,5,1,511
3,37,N,0,1,496
3,38,C,4,1,536
3,39,N,3,1,480
4,0,A,2,0,503
4,1,A,1,1,416
4,2,A,0,1,464
4,3,C,5,0,240
4,4,A,3,0,264
4,5,C,2,0,248
4,6,A,5,0,224
4,7,A,1,1,464
4,8,C,4,0,248
4,9,C,1,1,487
4,10,A,2,0,240
4,11,C,4,0,239
4,12,A,5,0,272
4,13,C,4,0,224
4,14,C,5,1,496
4,15,A,2,0,223
4,16,A,4,1,503
4,17,C,1,0,256
4,18,A,0,0,231
4,19,A,5,1,472
5,0,C,5,1,590
5,1,N,0,0,233
5,2,A,3,1,464
5,3,P,3,0,222
5,4,A,4,0,265
5,5,N,1,1,455
5,6,A,5,1,456
5,7,P,6,0,224
5,8,A,2,0,240
5,9,P,2,0,247
5,10,A,4,0,216
5,11,N,4,1,464
5,12,A,2,1,464
5,13,P,1,0,247
5,14,A,3,0,208
5,15,P,5,0,256
5,16,C,2,1,455
5,17,N,6,0,231
5,18,A,1,1,471
5,19,N,4,1,479
5,20,C,5,0,240
5,21,N,6,0,224
5,22,C,1,0,271
5,23,N,0,0,224
5,24,A,0,1,448
5,25,N,4,1,464
5,26,C,3,0,256
5,27,N,1,0,240
5,28,C,4,0,256
5,29,N,3,0,184
5,30,C,3,0,248
5,31,N,0,0,208
5,32,C,4,0,279
5,33,N,6,0,185
5,34,C,5,0,296
5,35,N,0,0,184
5,36,A,2,1,504
5,37,P,4,0,288
5,38,A,0,0,232
5,39,P,0,0,256
6,0,A,1,0,368
6,1,P,5,0,152
6,2,C,2,1,456
6,3,N,3,0,216
6,4,A,1,1,448
6,5,P,2,0,216
6,6,A,3,0,200
6,7,N,3,1,464
6,8,A,5,1,424
6,9,P,2,0,223
6,10,C,3,1,442
6,11,P,0,1,422
6,12,C,5,1,432
6,13,N,2,0,224
6,14,C,3,0,240
6,15,N,3,0,216
6,16,A,4,1,496
6,17,P,5,0,247
6,18,C,3,1,425
6,19,P,0,1,448
6,20,A,0,0,216
6,21,N,5,1,423
6,22,C,3,0,263
6,23,N,3,0,217
6,24,A,0,1,463
6,25,P,0,0,215
6,26,A,5,0,223
6,27,N,1,1,464
6,28,A,1,1,447
6,29,N,5,1,456
6,30,C,5,0,231
6,31,P,6,1,463
6,32,C,4,1,471
6,33,P,5,1,471
6,34,C,0,1,448
6,35,P,1,1,464
6,36,C,2,1,456
6,37,N,5,0,224
6,38,A,4,1,447
6,39,P,0,0,224
